trx_id;timestamp;ip_address;trx_type;response_time
990;20/09/2017 20:54;10.17.3.10;delete_account;29
991;20/09/2017 20:54;10.17.5.8;sell_stocks;38
992;20/09/2017 20:54;10.17.1.1;download_file;23
993;20/09/2017 20:55;10.17.9.3;sell_stocks;42
994;20/09/2017 20:56;10.17.10.9;buy_gold;40
995;20/09/2017 20:56;10.17.5.2;buy_gold;39
996;20/09/2017 20:57;10.17.1.4;sell_stocks;25
997;20/09/2017 20:57;10.17.6.9;delete_account;25
998;20/09/2017 20:57;10.17.2.4;create_account;23
999;20/09/2017 20:57;10.17.8.1;delete_account;40
1000;20/09/2017 20:57;10.17.9.3;sell_stocks;6
